#station_name;latitude (dec. Degrees WGS84);longitude (dec. Degrees WGS84);altitude (m);;;;;;;;;;;;;;;
#Antisana_hors_glacier;-0.47376;-78.15348;4860;;;;;;;;;;;;;;;
#variable_code;variable_name;sensor_manufacturer;sensor_model;units;data_quality;;;;;;;;;;;;;
#Swinc;incoming shortwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#Swout;outgoing shortwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#Lwinc;incoming longwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#Lwout;outgoing longwave radiation;kipp&zonen;CNR1;W.m-2;checked data;;;;;;;;;;;;;
#albedo;albedo;kipp&zonen;CNR1;-;checked data;;;;;;;;;;;;;
#RH;ventilated relative humidity;vaisala;HMP45C;%;checked data;;;;;;;;;;;;;
#T;ventilated air temperature;vaisala;HMP45C;°C;checked data;;;;;;;;;;;;;
#Tnv;non ventilated air temperature;unknown;Pt100;°C;checked data;;;;;;;;;;;;;
#wind_speed;wind speed;young;5103;m.s-1;checked data;;;;;;;;;;;;;
#wind_direction;wind direction;young;5103;deg;checked data;;;;;;;;;;;;;
#Precipitation_Amount;cumulative_precipitations;Geonor;T-200B;mm;checked data;;;;;;;;;;;;;
#Precipitation_Rate;precipitation_rate_ over_ the_past_30_minutes;Davis;rain collector;mm;checked data;;;;;;;;;;;;;
#H_above_snow;distance_sensor_snow;Campbell;SR50;mm;checked data;;;;;;;;;;;;;
#Snow_depth;snow_depth;Campbell;SR50;mm;checked data;;;;;;;;;;;;;
#Ground_flux;Ground atmosphere flux;Hukseflux;HPF01;W.m-2;checked data;;;;;;;;;;;;;
#T_-3cm;ground_temperature_-3cm;unknown;thermocouple;°C;checked data;;;;;;;;;;;;;
#T_-10cm;ground_temperature_-10cm;unknown;thermocouple;°C;checked data;;;;;;;;;;;;;
#T_-30cm;ground_temperature_-30cm;unknown;thermocouple;°C;checked data;;;;;;;;;;;;;
 #date (GMT + 0);Swinc;Swout;albedo;Lwinc;Lwout;RH;T;Tnv;wind_speed;wind_direction;Precipitation_Amount;Precipitation_Rate;H_above_snow;Snow_depth;Ground_flux;T_-3cm;T_-10cm;T_-30cm
08/01/2006 7:00;0;0;-6999;316;319;97.9;-1.342;-1.488;-6999;334.3;433.8003125;0;1307;-6999;-9.08;1.125;2.561;3.598
08/01/2006 7:30;0;0;-6999;316;318;97.7;-1.217;-1.566;-6999;1.609;434;0;1307;-6999;-8.73;1.109;2.496;3.556
08/01/2006 8:00;0;0;-6999;316;317;96.9;-1.254;-1.482;-6999;22.36;434.5;0;1293;-6999;-8.4;1.094;2.435;3.509
08/01/2006 8:30;0;0;-6999;316;316;95.5;-1.078;-1.164;-6999;34.61;434.8003125;0;1286;-6999;-8.14;1.083;2.379;3.471
08/01/2006 9:00;0;0;-6999;316;315;94.8;-0.95;-0.811;-6999;211.1;435;0;1283;-6999;-7.88;1.073;2.329;3.431
08/01/2006 9:30;0;0;-6999;316;314;96;-0.958;-1.437;-6999;314.9;435.1003125;0;1284;-6999;-7.65;1.061;2.283;3.392
08/01/2006 10:00;0;0;-6999;316;309;96.3;-1.2;-1.61;-6999;126.1;435.2003125;0;1281;-6999;-7.44;1.039;2.227;3.344
08/01/2006 10:30;0;0;-6999;316;299;94.5;-1.869;-2.532;-6999;-6999;434.8003125;0;1282;-6999;-7.32;1.004;2.163;3.276
08/01/2006 11:00;0;0;-6999;315;302;94.8;-2.737;-2.368;-6999;156.9;434.7003125;0;1281;-6999;-7.18;0.965;2.095;3.204
08/01/2006 11:30;3;8;-6999;316;303;94.8;-2.964;-1.911;-6999;79.8;434.7003125;0;1282;-6999;-7.09;0.94;2.045;3.155
08/01/2006 12:00;13;21;-6999;316;301;94.9;-2.792;-2.074;-6999;84.8;434.7003125;0;1283;-6999;-6.911;0.926;2.008;3.115
08/01/2006 12:30;21;33;-6999;316;299;95.5;-2.481;-1.755;-6999;119.5;434.7003125;0;1283;-6999;-6.852;0.912;1.974;3.079
08/01/2006 13:00;26;39;-6999;316;300;92.5;-2.117;-1.625;-6999;74.1;434.9003125;0;1284;-6999;-6.672;0.904;1.949;3.049
08/01/2006 13:30;74;87;-6999;316;304;85.9;-1.405;-0.687;-6999;75.9;434.6003125;0;1283;-6999;-6.573;0.906;1.929;3.029
08/01/2006 14:00;375;401;-6999;307;310;78.1;-0.256;0.526;1.985;18.62;436.4003125;0.214;1284;-6999;-6.377;0.921;1.917;3.019
08/01/2006 14:30;508;434;-6999;254;305;77.4;0.075;0.583;4.662;52.96;437.3003125;1.284;1285;-6999;-6.183;0.961;1.929;3.031
08/01/2006 15:00;745;499;-6999;225;300;76.4;0.481;1.046;5.574;49.69;436.6003125;1.498;1291;-6999;-6.004;0.982;1.912;3.016
08/01/2006 15:30;860;311;-6999;232;305;74.2;1.067;1.604;5.165;53.32;435.9003125;1.284;1303;-6999;-5.568;2.277;1.906;3.004
08/01/2006 16:00;939;65;-6999;241;335;72.8;1.497;1.637;5.109;32.18;437.3003125;0;-6999;-6999;60.62;6.926;1.926;2.988
08/01/2006 16:30;625;32;-6999;266;340;78.2;1.283;1.297;5.482;40.27;435.7003125;0;1305;-6999;75.3;9.61;2.153;2.99
08/01/2006 17:00;813;43;-6999;250;349;79;1.311;1.664;5.112;18.35;436.7003125;0;1305;-6999;74.1;10.72;2.66;2.985
08/01/2006 17:30;513;27;-6999;287;344;85.4;1.179;1.302;4.503;35.06;437.5;0;1305;-6999;50.95;11.34;3.33;2.99
08/01/2006 18:00;799;44;-6999;282;358;85.7;1.393;1.864;3.609;56.15;436.6003125;0;1305;-6999;70.3;12.38;4.044;3.018
08/01/2006 18:30;738;40;-6999;269;361;82.6;2.106;2.671;2.897;342.9;436.8003125;0;1305;-6999;85.3;14.54;4.729;3.082
08/01/2006 19:00;786;44;-6999;257;362;85.4;2.293;2.751;3.135;33.85;437.1003125;0;1304;-6999;74.7;15.34;5.447;3.174
08/01/2006 19:30;835;48;-6999;260;366;81.4;3.28;3.632;2.897;38.08;437.1003125;0;1303;-6999;81.7;16.64;6.26;3.336
08/01/2006 20:00;537;29;-6999;276;356;86.1;3.031;3.166;3.038;353.9;436.9003125;0;1303;-6999;61.93;17.46;7.09;3.524
08/01/2006 20:30;269;12;-6999;290;349;87.3;2.447;2.56;2.372;340.5;436.3003125;0;1304;-6999;39.24;16.94;7.89;3.696
08/01/2006 21:00;302;16;-6999;286;346;83.1;2.086;2.295;2.825;31.25;435.7003125;0;1304;-6999;18.25;15.39;8.56;3.872
08/01/2006 21:30;166;9;-6999;289;340;81.5;2.229;2.387;2.182;37.51;435;0;1305;-6999;7.12;14.12;9.03;4.072
08/01/2006 22:00;319;19;-6999;259;338;76.9;2.977;3.395;1.708;354.6;435.3003125;0;-6999;-6999;15.06;13.35;9.31;4.301
08/01/2006 22:30;166;10;-6999;221;324;74;3.244;3.627;1.824;46.78;435.2003125;0;-6999;-6999;14.48;13.18;9.42;4.532
08/01/2006 23:00;10;0;-6999;228;321;77.9;1.848;1.664;4.116;30.02;434.3003125;0;-6999;-6999;-22.56;11.26;9.44;4.725
08/01/2006 23:30;1;2;-6999;232;323;87.4;0.877;0.693;2.766;34.81;433.8003125;0;1305;-6999;-42.71;8.94;9.38;4.897
09/01/2006 0:00;0;0;-6999;233;321;80.3;0.998;0.935;2.876;348.3;433.5;0;1305;-6999;-45.19;7.33;9.14;5.046
09/01/2006 0:30;0;0;-6999;290;322;93.9;0.654;0.295;1.446;232.3;433.6003125;0;1305;-6999;-37.92;6.277;8.77;5.202
09/01/2006 1:00;0;0;-6999;286;322;97.9;0.027;-0.207;1.099;215;433.9003125;0;1305;-6999;-27.01;5.97;8.33;5.349
09/01/2006 1:30;0;0;-6999;258;321;94.9;-0.166;-0.105;1.408;279.1;434;0;1305;-6999;-33.25;5.196;7.86;5.438
09/01/2006 2:00;0;0;-6999;289;320;97.1;-0.227;-0.484;1.113;129.3;434.1003125;0;1305;-6999;-31.18;4.503;7.43;5.516
09/01/2006 2:30;0;0;-6999;289;320;94.7;-0.117;-0.106;1.928;81.4;434.7003125;0;1305;-6999;-27.16;4.175;7.03;5.563
09/01/2006 3:00;0;0;-6999;299;320;93.1;0.269;-0.016;3.534;30.16;435.3003125;0;1305;-6999;-25.8;3.783;6.643;5.585
09/01/2006 3:30;0;0;-6999;315;319;95;-0.053;-0.295;3.256;51.19;435.3003125;0;1305;-6999;-22.7;3.527;6.297;5.592
09/01/2006 4:00;0;0;-6999;313;319;88.1;-0.23;-0.171;1.554;18.92;435.1003125;0;1305;-6999;-27.04;3.077;5.957;5.556
09/01/2006 4:30;0;0;-6999;314;320;86.7;-0.359;0.05;2.688;47.15;435.2003125;0;1306;-6999;-28.48;2.493;5.639;5.502
09/01/2006 5:00;0;0;-6999;315;319;88.1;-0.008;0.15;3.282;99.1;435.3003125;0;1306;-6999;-21.93;2.372;5.356;5.463
09/01/2006 5:30;0;0;-6999;312;318;83;0.32;0.638;3.617;82.5;435.6003125;0;1305;-6999;-20.34;2.287;5.083;5.406
09/01/2006 6:00;0;0;-6999;303;317;81.3;0.564;0.783;4.994;72.8;435.3003125;0;1306;-6999;-19.45;2.129;4.838;5.341
09/01/2006 6:30;0;0;-6999;297;314;65.9;1.321;1.617;5.919;52.85;436.2003125;0;1307;-6999;-18.33;2.018;4.622;5.276
09/01/2006 7:00;0;0;-6999;305;315;84.8;0.885;-0.224;4.246;69.64;436;0;1306;-6999;-17.07;1.938;4.432;5.211
09/01/2006 7:30;0;0;-6999;275;317;77.9;0.099;0.697;3.215;37.12;435.8003125;0;1306;-6999;-16.59;1.836;4.231;5.118
09/01/2006 8:00;0;0;-6999;275;316;76.2;0.148;0.371;5.352;45.8;436.3003125;0;1306;-6999;-16.02;1.712;4.052;5.025
09/01/2006 8:30;0;0;-6999;268;315;75;-0.215;0.42;5.191;14.93;435.9003125;0;1306;-6999;-15.46;1.622;3.901;4.946
09/01/2006 9:00;0;0;-6999;275;314;72.4;0.464;0.479;2.71;31.72;435.3003125;0;1306;-6999;-14.83;1.566;3.759;4.87
09/01/2006 9:30;0;0;-6999;306;315;83.2;0.338;-0.134;4.013;42.06;435.5;0;1306;-6999;-13.91;1.527;3.634;4.799
09/01/2006 10:00;0;0;-6999;306;316;86.4;0.072;-0.17;3.604;81.5;435.5;0;1306;-6999;-13.27;1.494;3.515;4.723
09/01/2006 10:30;0;0;-6999;312;317;91.8;-0.059;-0.744;3.092;25.9;435.3003125;0;1306;-6999;-12.69;1.462;3.406;4.644
09/01/2006 11:00;0;0;-6999;315;318;96.3;-0.457;-0.969;3.351;107.5;435.3003125;0;1306;-6999;-12.18;1.429;3.301;4.564
09/01/2006 11:30;3;0;-6999;315;318;97.1;-0.385;-0.811;2.929;67.32;435.5;0;1306;-6999;-11.71;1.399;3.211;4.49
09/01/2006 12:00;21;3;-6999;316;318;96.7;-0.313;-0.762;1.674;30.68;435.6003125;0;1310;-6999;-11.27;1.368;3.121;4.417
09/01/2006 12:30;63;9;-6999;316;317;93.9;-0.111;-0.285;2.547;66.47;435.9003125;0;1310;-6999;-10.8;1.348;3.037;4.346
09/01/2006 13:00;109;9;-6999;317;317;90.8;0.122;-0.023;3.305;96.9;436.2003125;0;1308;-6999;-10.01;1.346;2.957;4.28
09/01/2006 13:30;159;7;-6999;318;323;95.4;0.079;-0.139;1.927;279.1;436.3003125;0;1306;-6999;-0.037;1.553;2.882;4.217
09/01/2006 14:00;159;6;-6999;318;327;96.5;0.106;-0.026;2.106;312.3;436.5;0.214;1305;-6999;16.88;2.606;2.819;4.151
09/01/2006 14:30;252;11;-6999;312;333;90.6;0.682;0.885;1.232;10.93;436.5;0;1305;-6999;31.13;3.957;2.819;4.104
09/01/2006 15:00;506;28;-6999;269;339;79;2.182;2.421;3.511;257.3;437;0;1305;-6999;50.44;5.969;2.944;4.087
09/01/2006 15:30;668;39;-6999;262;350;80.1;3.266;3.426;2.546;251.9;437.3003125;0;1305;-6999;70.3;8.32;3.218;4.077
09/01/2006 16:00;603;34;-6999;277;354;82.5;4.279;4.523;1.946;282.3;437.7003125;0;1305;-6999;91.5;11.82;3.689;4.111
09/01/2006 16:30;709;42;-6999;252;354;72.3;4.519;4.921;2.866;81.1;436.9003125;0;1305;-6999;78.9;13.27;4.318;4.129
09/01/2006 17:00;395;23;-6999;246;344;76.1;4.06;3.979;2.651;36.82;436.6003125;0;1304;-6999;53.98;13.54;5.056;4.121
09/01/2006 17:30;1005;66;-6999;232;371;70;4.378;4.799;3.741;30.47;437.1003125;0;-6999;-6999;77.9;14.22;5.846;4.159
09/01/2006 18:00;932;62;-6999;228;367;59.8;4.856;5.201;5.08;75.3;438.2003125;0;1304;-6999;88;16.32;6.596;4.252
09/01/2006 18:30;677;46;-6999;243;355;67.14;4.219;4.618;5.873;17.13;435.7003125;0;1302;-6999;54.75;16.04;7.36;4.391
09/01/2006 19:00;533;32;-6999;290;355;82.6;3.18;3.459;4.035;20.07;437;0;1304;-6999;42.38;15.45;8.13;4.537
09/01/2006 19:30;694;39;-6999;326;364;96.3;1.702;2.328;4.656;68.69;436.4003125;0;1303;-6999;35.93;15.34;8.78;4.666
09/01/2006 20:00;636;39;-6999;324;364;92.4;1.916;2.516;4.143;334.1;436.6003125;0;1304;-6999;43.96;16.32;9.32;4.85
09/01/2006 20:30;291;18;-6999;296;349;86.4;2.273;2.334;5.981;11.56;436.1003125;0;1304;-6999;21.66;16.05;9.78;5.061
09/01/2006 21:00;133;9;-6999;284;340;86.5;1.924;2.187;2.737;5.107;435.7003125;0;1304;-6999;-17.04;13.36;10.17;5.259
09/01/2006 21:30;116;7;-6999;278;333;79.1;2.216;2.21;3.859;51.43;435.7003125;0;1304;-6999;-17.56;12.01;10.39;5.497
09/01/2006 22:00;134;8;-6999;288;334;81.2;2.685;2.54;2.326;324.2;435.7003125;0;-6999;-6999;-4.269;11.35;10.37;5.72
09/01/2006 22:30;58;4;-6999;263;329;83.9;2.379;2.357;1.073;327.3;435.3003125;0;1304;-6999;-15.49;10.51;10.18;5.913
09/01/2006 23:00;77;6;-6999;269;328;88.6;2.321;2.305;1.936;352.7;435.4003125;0;-6999;-6999;-14.99;9.73;9.96;6.094
09/01/2006 23:30;2;1;-6999;234;323;84.4;1.589;1.604;1.547;52.9;434.8003125;0;1304;-6999;-25.42;8.88;9.68;6.223
10/01/2006 0:00;0;0;-6999;226;316;60.08;2.289;2.247;4.294;72.3;435.2003125;0;1305;-6999;-42.58;7.31;9.37;6.326
10/01/2006 0:30;0;0;-6999;225;312;58.8;2.496;2.233;4.521;60.64;435.3003125;0;1305;-6999;-46.59;5.909;9.03;6.419
10/01/2006 1:00;0;0;-6999;227;313;73.2;1.545;1.359;1.661;200.1;434.8003125;0;1305;-6999;-44.71;4.927;8.59;6.466
10/01/2006 1:30;0;0;-6999;243;317;90.8;0.183;0.076;1.214;30.51;434;0;1305;-6999;-41.49;4.264;8.11;6.494
10/01/2006 2:00;0;0;-6999;247;319;86.8;0.025;0.157;0.703;96.9;433.5;0;1306;-6999;-40.04;3.653;7.59;6.483
10/01/2006 2:30;0;0;-6999;232;317;64.4;0.575;1.096;2.718;64.59;434;0;1306;-6999;-34.52;3.106;7.09;6.451
10/01/2006 3:00;0;0;-6999;224;309;51.49;1.232;2.013;6.377;91.4;435.8003125;0;1306;-6999;-28.92;2.867;6.67;6.443
10/01/2006 3:30;0;0;-6999;221;307;48.46;1.771;1.804;7.51;73.2;435.6003125;0;1305;-6999;-27.14;2.649;6.298;6.423
10/01/2006 4:00;0;0;-6999;221;306;43.24;1.947;2.125;7.25;100.3;437.5;0;-6999;-6999;-25.26;2.45;5.947;6.356
10/01/2006 4:30;0;0;-6999;221;305;43.13;2.148;1.916;7.47;104.7;435.8003125;0;1304;-6999;-23.71;2.276;5.646;6.271
10/01/2006 5:00;0;0;-6999;222;306;43.17;1.847;1.868;6.854;77.2;435.9003125;0;1304;-6999;-22.26;2.112;5.378;6.17
10/01/2006 5:30;0;0;-6999;223;306;41.67;1.695;1.628;6.513;88;436.1003125;0;1304;-6999;-20.96;1.97;5.148;6.069
10/01/2006 6:00;0;0;-6999;225;306;38.06;1.603;1.753;6.006;87.6;435.9003125;0;1304;-6999;-19.76;1.843;4.953;5.967
10/01/2006 6:30;0;0;-6999;221;305;33.78;1.777;1.958;5.269;101.1;435.9003125;0;1304;-6999;-18.62;1.732;4.784;5.858
10/01/2006 7:00;0;0;-6999;219;305;35.72;1.548;1.451;5.922;65.69;435.1003125;0;-6999;-6999;-17.65;1.645;4.634;5.755
10/01/2006 7:30;0;0;-6999;220;306;37.13;1.019;1.221;4.194;96.8;434.7003125;0;1303;-6999;-16.89;1.561;4.49;5.646
10/01/2006 8:00;0;0;-6999;218;305;33.71;1.203;1.248;4.527;108.3;434.7003125;0;1303;-6999;-16.28;1.496;4.367;5.553
10/01/2006 8:30;0;0;-6999;222;309;48.78;0.2;0.155;2.713;120.1;433.5;0;1302;-6999;-15.75;1.407;4.22;5.435
10/01/2006 9:00;0;0;-6999;224;310;56.17;-0.291;-0.352;1.353;36.36;432;0;1301;-6999;-15.19;1.334;4.089;5.329
10/01/2006 9:30;0;0;-6999;230;314;59.47;-1.773;-0.778;0.639;90.8;431.3003125;0;1300;-6999;-14.67;1.262;3.962;5.22
10/01/2006 10:00;0;0;-6999;237;317;71.9;-2.735;-1.348;0.373;248.5;430.8003125;0;1299;-6999;-14.15;1.2;3.849;5.122
10/01/2006 10:30;0;0;-6999;239;316;70;-3.072;-0.955;2.219;79;431.7003125;0;1299;-6999;-13.68;1.148;3.744;5.034
10/01/2006 11:00;0;0;-6999;234;309;51.76;-0.853;0.392;3.697;16.14;433.3003125;0;1298;-6999;-13.32;1.155;3.699;5.003
10/01/2006 11:30;6;4;-6999;229;308;49.43;-0.083;0.593;3.838;88.7;434.1003125;0;1298;-6999;-13.1;1.149;3.64;4.956
10/01/2006 12:00;25;4;-6999;225;308;51.94;0.469;0.259;2.811;269.9;434.3003125;0;1297;-6999;-13.08;1.139;3.576;4.903
10/01/2006 12:30;32;6;-6999;227;311;59.15;-0.638;-0.42;2.865;65.23;434.3003125;0;1296;-6999;-13.14;1.095;3.481;4.815
10/01/2006 13:00;40;6;-6999;222;307;47.99;0.75;1.138;6.509;93.1;434.9003125;0;1296;-6999;-13.32;1.102;3.44;4.782
10/01/2006 13:30;65;8;-6999;231;310;75.7;1.006;0.652;7.41;68.41;434.8003125;0;1296;-6999;-13.17;1.115;3.407;4.752
10/01/2006 14:00;145;11;-6999;261;313;83.8;1.386;1.267;5.273;58.52;435.2003125;0;1295;-6999;-11.84;1.123;3.365;4.714
10/01/2006 14:30;403;24;-6999;248;315;83.1;1.892;2.015;4.754;62.28;436.1003125;0;1296;-6999;-11;1.13;3.327;4.68
10/01/2006 15:00;723;40;-6999;232;318;74.9;3.471;3.722;3.081;134.2;437;0;1299;-6999;-10.46;1.069;3.288;4.652
10/01/2006 15:30;453;20;-6999;286;317;82.7;3.282;3.168;1.838;158.8;437.5;0;1304;-6999;-10.07;1.185;3.155;4.656
10/01/2006 16:00;267;12;-6999;298;323;89;2.416;2.375;2.625;123.3;437;0;1305;-6999;-4.98;1.832;3.013;4.611
10/01/2006 16:30;578;34;-6999;287;347;80.9;3.639;3.765;2.378;238.2;437.5;0;1305;-6999;65.57;4.814;3.159;4.531
10/01/2006 17:00;321;17;-6999;292;338;85.5;3.446;3.219;1.979;221.7;437.3003125;0;1304;-6999;57.9;8;3.404;4.473
10/01/2006 17:30;409;24;-6999;284;344;80.1;3.789;3.894;2.099;309.6;437.5;0.214;1303;-6999;55.23;9.47;3.772;4.427
10/01/2006 18:00;289;16;-6999;287;338;82.1;3.096;3.123;2.259;341.4;437.3003125;0;1304;-6999;41.12;10.04;4.24;4.386
10/01/2006 18:30;212;12;-6999;291;333;81;2.594;2.558;3.463;19.24;436.7003125;0;1303;-6999;27.9;9.83;4.719;4.365
10/01/2006 19:00;403;26;-6999;290;344;79.8;3.369;3.571;2.184;265.6;437.1003125;0;1304;-6999;32.54;9.73;5.134;4.363
10/01/2006 19:30;366;21;-6999;279;345;78.3;4.238;3.97;2.261;354.2;437.5;0;1303;-6999;54.87;11.58;5.503;4.412
10/01/2006 20:00;175;9;-6999;294;334;82.1;2.796;2.792;2.151;241.8;436.9003125;0;1304;-6999;22.05;10.86;5.81;4.439
10/01/2006 20:30;172;9;-6999;284;334;81.3;3.159;3.215;1.921;306.4;436.5;0;-6999;-6999;20.2;10.45;6.154;4.499
10/01/2006 21:00;189;11;-6999;279;335;79;3.003;3.192;1.021;282.6;436.5;0;1305;-6999;17.61;10.17;6.418;4.551
10/01/2006 21:30;158;9;-6999;292;333;80.2;3.272;3.116;1.818;318;436.4003125;0;1304;-6999;16.17;10.05;6.627;4.628
10/01/2006 22:00;112;6;-6999;289;331;81.7;2.591;2.453;1.4;321.6;436.1003125;0;1304;-6999;9.2;9.68;6.787;4.713
10/01/2006 22:30;82;4;-6999;246;326;85.6;1.989;2.111;1.561;299.3;435.5;0;1304;-6999;3.051;9.13;6.888;4.781
10/01/2006 23:00;33;2;-6999;289;327;92.6;1.184;1.036;1.354;98.3;435;0;1304;-6999;-6.857;8.26;6.943;4.851
10/01/2006 23:30;4;1;-6999;302;325;95.7;1.028;0.804;2.048;303.4;435.1003125;0;1303;-6999;-15;7.4;6.947;4.927
11/01/2006 0:00;0;0;-6999;310;325;97.5;0.777;0.514;1.417;214.5;435.1003125;0;1303;-6999;-16;6.746;6.892;5.005
11/01/2006 0:30;0;0;-6999;309;324;96.9;0.795;0.551;1.272;247.7;435.2003125;0;1304;-6999;-17.55;6.185;6.773;5.071
11/01/2006 1:00;0;0;-6999;291;322;97.6;0.672;0.254;0.58;117.7;435.2003125;0;1303;-6999;-19.03;5.678;6.615;5.124
11/01/2006 1:30;0;0;-6999;311;323;97.6;0.419;0.264;0.423;298.5;435.4003125;0;1303;-6999;-20.19;5.098;6.431;5.162
11/01/2006 2:00;0;0;-6999;314;323;97.7;0.594;0.28;1.181;273.1;435.7003125;0;1304;-6999;-15.51;4.909;6.246;5.205
11/01/2006 2:30;0;0;-6999;289;320;96.7;0.417;0.019;1.184;182.4;435.7003125;0;1303;-6999;-17.15;4.634;6.052;5.23
11/01/2006 3:00;0;0;-6999;275;317;93;-0.164;0.36;0.947;209.7;435.6003125;0;1304;-6999;-26.7;3.87;5.848;5.224
11/01/2006 3:30;0;0;-6999;269;316;88.5;-0.315;0.912;0.961;199;435.6003125;0;1304;-6999;-30.02;3.117;5.637;5.204
11/01/2006 4:00;0;0;-6999;257;318;85.2;-0.453;0.627;1.116;148;435.6003125;0;1305;-6999;-31.34;2.495;5.41;5.183
11/01/2006 4:30;0;0;-6999;238;316;78.1;-0.249;1.802;1.111;145.4;435.7003125;0;1305;-6999;-22.78;2.216;5.172;5.165
11/01/2006 5:00;0;0;-6999;236;315;79.4;-0.198;0.8;0.809;86.7;435.7003125;0;1305;-6999;-20.11;2.113;4.931;5.143
11/01/2006 5:30;0;0;-6999;239;317;80.6;-0.844;0.398;0.662;138.7;435.6003125;0;1305;-6999;-19.16;1.975;4.696;5.104
11/01/2006 6:00;0;0;-6999;240;317;83.4;-1.194;0.339;0.767;161.9;435.5;0;1304;-6999;-18.17;1.867;4.484;5.059
11/01/2006 6:30;0;0;-6999;240;317;83.4;-1.251;0.077;1.311;83.6;435.5;0;1304;-6999;-17.26;1.767;4.297;5.011
11/01/2006 7:00;0;0;-6999;241;315;80.6;-0.83;0.546;1.261;126;435.6003125;0;1304;-6999;-16.41;1.684;4.139;4.964
11/01/2006 7:30;0;0;-6999;237;314;79;-0.677;0.626;1.147;154.3;435.7003125;0;1305;-6999;-15.66;1.606;3.998;4.913
11/01/2006 8:00;0;0;-6999;237;316;83.7;-1.247;-0.486;0.555;94.1;435.4003125;0;1304;-6999;-14.96;1.524;3.86;4.846
11/01/2006 8:30;0;0;-6999;240;317;87.3;-2.033;-1.016;0.773;75.3;435.1003125;0;1303;-6999;-14.31;1.436;3.729;4.776
11/01/2006 9:00;0;0;-6999;241;317;88.8;-1.934;-0.784;1.768;34.36;435.1003125;0;1304;-6999;-13.75;1.362;3.619;4.714
11/01/2006 9:30;0;0;-6999;238;315;88.5;-0.713;-0.177;3.112;27.42;435.7003125;0;1303;-6999;-13.24;1.318;3.544;4.676
11/01/2006 10:00;0;0;-6999;234;312;83.9;0.006;0.043;3.302;56.48;436;0;1303;-6999;-12.76;1.282;3.48;4.635
11/01/2006 10:30;0;0;-6999;236;313;76.8;-0.754;-0.163;1.111;70.9;435.9003125;0;1303;-6999;-12.35;1.215;3.387;4.559
11/01/2006 11:00;0;0;-6999;239;313;78.9;-1.189;-0.232;1.444;118.7;435.9003125;0;1303;-6999;-12.01;1.159;3.31;4.494
11/01/2006 11:30;6;4;-6999;239;313;75.9;-1.329;0.213;0.814;94.2;436;0;1302;-6999;-11.69;1.107;3.241;4.432
11/01/2006 12:00;49;6;-6999;245;315;75.7;-0.971;0.144;1.548;101.3;436.3003125;0;1302;-6999;-11.32;1.078;3.188;4.386
11/01/2006 12:30;78;7;-6999;243;314;71.6;0.332;0.755;1.408;68.83;436.7003125;0;1301;-6999;-10.9;1.074;3.149;4.359
11/01/2006 13:00;125;7;-6999;244;313;72.4;0.928;1.081;2.315;28.44;436.6003125;0;1301;-6999;-10.56;1.066;3.098;4.326
11/01/2006 13:30;300;14;-6999;232;310;68.83;1.731;1.795;3.403;354.6;437.4003125;0;-6999;-6999;-10.27;1.071;3.055;4.302
11/01/2006 14:00;454;19;-6999;220;307;66.18;2.604;2.749;3.004;32.69;436.9003125;0;1303;-6999;-10.04;1.011;2.979;4.271
11/01/2006 14:30;572;28;-6999;218;319;68.74;2.757;3.067;3.001;11.3;437.9003125;0;1303;-6999;-9.86;1.127;2.867;4.251
11/01/2006 15:00;746;41;-6999;228;343;78.8;3.242;3.552;3.016;30.45;438;0;1302;-6999;36.85;4.489;2.864;4.242
11/01/2006 15:30;451;22;-6999;266;340;81.8;2.648;2.677;3.333;4.633;437.6003125;0;-6999;-6999;74.4;8.16;3.007;4.255
11/01/2006 16:00;317;18;-6999;267;335;86.3;1.853;2.095;3.881;48.01;437;0;-6999;-6999;36.8;8.2;3.307;4.217
11/01/2006 16:30;236;13;-6999;293;334;86.2;2.093;2.226;3.567;35.98;436.8003125;0;1302;-6999;30.7;8.34;3.753;4.166
11/01/2006 17:00;653;41;-6999;280;353;86.5;2.208;2.473;3.849;46.31;437.4003125;0;1302;-6999;40.95;8.73;4.21;4.147
11/01/2006 17:30;620;39;-6999;253;357;76.4;3.351;3.803;3.02;80.1;438.1003125;0;-6999;-6999;71.9;11.59;4.625;4.164
11/01/2006 18:00;357;20;-6999;271;344;74.7;3.854;4.008;2.154;263.3;437.8003125;0;-6999;-6999;51.63;12.08;5.068;4.197
11/01/2006 18:30;181;8;-6999;288;335;81.4;2.902;2.84;2.299;215.3;437.2003125;0;-6999;-6999;30.23;11.71;5.57;4.244
11/01/2006 19:00;60;2;-6999;306;330;93.8;2.095;1.672;2.207;204.9;436.4003125;0;1301;-6999;10.16;10.49;6.026;4.294
11/01/2006 19:30;109;5;-6999;310;331;96.5;1.338;0.915;1.863;276.2;435.5;0;1301;-6999;-0.628;9.23;6.363;4.335
11/01/2006 20:00;238;13;-6999;300;337;78.8;2.059;2.127;1.456;24.54;436.6003125;0;1302;-6999;12.41;9.12;6.584;4.431
11/01/2006 20:30;189;9;-6999;297;335;88.2;2.729;2.266;2.04;329.2;436.7003125;0;1302;-6999;22.72;9.8;6.699;4.541
